id,createdAt,updatedAt,handle,name,slug,height,weight,number,position,teamId,imageId
1628961,Mon Aug 09 2021 04:18:13 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:31 GMT-0600 (Mountain Daylight Time),1628961,Kostas Antetokounmpo,kostas-antetokounmpo,6-10,200,37,F,1610612747,nba/players/1628961
1629007,Mon Aug 09 2021 04:17:38 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:46 GMT-0600 (Mountain Daylight Time),1629007,Jontay Porter,jontay-porter,6-11,240,4,C-F,1610612763,nba/players/1629007
1630266,Mon Aug 09 2021 04:17:42 GMT-0600 (Mountain Daylight Time),Mon Aug 09 2021 04:17:42 GMT-0600 (Mountain Daylight Time),1630266,Will Magnay,will-magnay,6-10,234,25,C,,nba/players/1630266
1628991,Mon Aug 09 2021 04:17:27 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:50 GMT-0600 (Mountain Daylight Time),1628991,Jaren Jackson Jr.,jaren-jackson-jr,6-11,242,13,F-C,1610612763,nba/players/1628991
1629681,Mon Aug 09 2021 04:17:51 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:57 GMT-0600 (Mountain Daylight Time),1629681,Killian Tillie,killian-tillie,6-9,220,35,F-C,1610612763,nba/players/1629681
1629723,Mon Aug 09 2021 04:17:32 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:58 GMT-0600 (Mountain Daylight Time),1629723,John Konchar,john-konchar,6-5,210,46,G,1610612763,nba/players/1629723
1629134,Mon Aug 09 2021 04:17:59 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:20 GMT-0600 (Mountain Daylight Time),1629134,Kendrick Nunn,kendrick-nunn,6-2,190,25,G,1610612748,nba/players/1629134
1629622,Mon Aug 09 2021 04:18:14 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:22 GMT-0600 (Mountain Daylight Time),1629622,Max Strus,max-strus,6-5,215,31,G-F,1610612748,nba/players/1629622
201952,Mon Aug 09 2021 04:18:07 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:38 GMT-0600 (Mountain Daylight Time),201952,Jeff Teague,jeff-teague,6-3,195,5,G,1610612749,nba/players/201952
203114,Mon Aug 09 2021 04:17:35 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:46 GMT-0600 (Mountain Daylight Time),203114,Khris Middleton,khris-middleton,6-7,222,22,F,1610612749,nba/players/203114
1629603,Mon Aug 09 2021 04:17:53 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:48 GMT-0600 (Mountain Daylight Time),1629603,Mamadi Diakite,mamadi-diakite,6-9,228,25,F,1610612749,nba/players/1629603
203648,Mon Aug 09 2021 04:18:15 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:50 GMT-0600 (Mountain Daylight Time),203648,Thanasis Antetokounmpo,thanasis-antetokounmpo,6-6,219,43,F,1610612749,nba/players/203648
1630492,Mon Aug 09 2021 04:17:56 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:53 GMT-0600 (Mountain Daylight Time),1630492,Luca Vildoza,luca-vildoza,6-3,190,,G,1610612752,nba/players/1630492
1628373,Mon Aug 09 2021 04:17:30 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:00 GMT-0600 (Mountain Daylight Time),1628373,Frank Ntilikina,frank-ntilikina,6-4,200,11,G,1610612752,nba/players/1628373
1628396,Mon Aug 09 2021 04:17:41 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:27 GMT-0600 (Mountain Daylight Time),1628396,Tony Bradley,tony-bradley,6-10,248,13,C-F,1610612760,nba/players/1628396
1629660,Mon Aug 09 2021 04:18:00 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:30 GMT-0600 (Mountain Daylight Time),1629660,Ty Jerome,ty-jerome,6-5,195,16,G-F,1610612760,nba/players/1629660
1629718,Mon Aug 09 2021 04:17:34 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:35 GMT-0600 (Mountain Daylight Time),1629718,Charlie Brown Jr.,charlie-brown-jr,6-6,199,44,G,1610612760,nba/players/1629718
1628371,Mon Aug 09 2021 04:17:49 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:48 GMT-0600 (Mountain Daylight Time),1628371,Jonathan Isaac,jonathan-isaac,6-11,230,1,F,1610612753,nba/players/1628371
203954,Mon Aug 09 2021 04:17:29 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:26 GMT-0600 (Mountain Daylight Time),203954,Joel Embiid,joel-embiid,7-0,280,21,C-F,1610612755,nba/players/203954
1626164,Mon Aug 09 2021 04:18:08 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:47 GMT-0600 (Mountain Daylight Time),1626164,Devin Booker,devin-booker,6-5,206,1,G,1610612756,nba/players/1626164
1626163,Mon Aug 09 2021 04:17:58 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:50 GMT-0600 (Mountain Daylight Time),1626163,Frank Kaminsky,frank-kaminsky,7-0,240,8,F-C,1610612756,nba/players/1626163
1628380,Mon Aug 09 2021 04:17:31 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:25 GMT-0600 (Mountain Daylight Time),1628380,Zach Collins,zach-collins,6-11,250,33,F-C,1610612757,nba/players/1628380
1630186,Mon Aug 09 2021 04:17:52 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:43 GMT-0600 (Mountain Daylight Time),1630186,Jahmi'us Ramsey,jahmius-ramsey,6-3,190,3,G,1610612758,nba/players/1630186
1630222,Mon Aug 09 2021 04:18:06 GMT-0600 (Mountain Daylight Time),Mon Aug 09 2021 04:18:07 GMT-0600 (Mountain Daylight Time),1630222,Mason Jones,mason-jones,6-4,200,9,G,,nba/players/1630222
202355,Mon Aug 09 2021 04:18:02 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:50 GMT-0600 (Mountain Daylight Time),202355,Hassan Whiteside,hassan-whiteside,7-0,265,20,C,1610612758,nba/players/202355
1629022,Mon Aug 09 2021 04:17:27 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:12 GMT-0600 (Mountain Daylight Time),1629022,Lonnie Walker IV,lonnie-walker-iv,6-4,204,1,G-F,1610612759,nba/players/1629022
1629683,Mon Aug 09 2021 04:18:03 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:20 GMT-0600 (Mountain Daylight Time),1629683,Quinndary Weatherspoon,quinndary-weatherspoon,6-3,205,15,G,1610612759,nba/players/1629683
1627751,Mon Aug 09 2021 04:18:11 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:24 GMT-0600 (Mountain Daylight Time),1627751,Jakob Poeltl,jakob-poeltl,7-1,245,25,C,1610612759,nba/players/1627751
1628384,Mon Aug 09 2021 04:17:39 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:40 GMT-0600 (Mountain Daylight Time),1628384,OG Anunoby,og-anunoby,6-7,232,3,F,1610612761,nba/players/1628384
1626169,Mon Aug 09 2021 04:17:33 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:41 GMT-0600 (Mountain Daylight Time),1626169,Stanley Johnson,stanley-johnson,6-6,242,5,F-G,1610612761,nba/players/1626169
1629067,Mon Aug 09 2021 04:17:49 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:49 GMT-0600 (Mountain Daylight Time),1629067,Isaac Bonga,isaac-bonga,6-8,180,17,G,1610612764,nba/players/1629067
1628383,Mon Aug 09 2021 04:18:31 GMT-0600 (Mountain Daylight Time),Mon Aug 09 2021 04:18:31 GMT-0600 (Mountain Daylight Time),1628383,Justin Patton,justin-patton,6-11,241,26,C,,nba/players/1628383
1628390,Mon Aug 09 2021 04:18:37 GMT-0600 (Mountain Daylight Time),Mon Aug 09 2021 04:18:37 GMT-0600 (Mountain Daylight Time),1628390,Terrance Ferguson,terrance-ferguson,6-6,190,23,G,,nba/players/1628390
1630219,Mon Aug 09 2021 04:18:48 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:53:28 GMT-0600 (Mountain Daylight Time),1630219,Skylar Mays,skylar-mays,6-4,205,4,G,1610612737,nba/players/1630219
1629631,Mon Aug 09 2021 04:19:05 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:53:32 GMT-0600 (Mountain Daylight Time),1629631,De'Andre Hunter,deandre-hunter,6-8,225,12,F-G,1610612737,nba/players/1629631
203524,Mon Aug 09 2021 04:18:20 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:53:36 GMT-0600 (Mountain Daylight Time),203524,Solomon Hill,solomon-hill,6-6,226,18,F,1610612737,nba/players/203524
1627759,Mon Aug 09 2021 04:18:56 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:53:56 GMT-0600 (Mountain Daylight Time),1627759,Jaylen Brown,jaylen-brown,6-6,223,7,G-F,1610612738,nba/players/1627759
1629185,Mon Aug 09 2021 04:18:47 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:24 GMT-0600 (Mountain Daylight Time),1629185,Chris Chiozza,chris-chiozza,5-11,175,4,G,1610612751,nba/players/1629185
203915,Mon Aug 09 2021 04:18:25 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:34 GMT-0600 (Mountain Daylight Time),203915,Spencer Dinwiddie,spencer-dinwiddie,6-5,215,26,G,1610612751,nba/players/203915
1626179,Mon Aug 09 2021 04:18:31 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:55 GMT-0600 (Mountain Daylight Time),1626179,Terry Rozier,terry-rozier,6-1,190,3,G,1610612766,nba/players/1626179
1630268,Mon Aug 09 2021 04:18:42 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:06 GMT-0600 (Mountain Daylight Time),1630268,Nate Darling,nate-darling,6-6,200,30,G,1610612766,nba/players/1630268
202329,Mon Aug 09 2021 04:18:50 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:18 GMT-0600 (Mountain Daylight Time),202329,Al-Farouq Aminu,al-farouq-aminu,6-8,220,5,F,1610612741,nba/players/202329
1629690,Mon Aug 09 2021 04:18:26 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:24 GMT-0600 (Mountain Daylight Time),1629690,Adam Mokoka,adam-mokoka,6-4,190,20,G,1610612741,nba/players/1629690
1629636,Mon Aug 09 2021 04:19:03 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:48 GMT-0600 (Mountain Daylight Time),1629636,Darius Garland,darius-garland,6-1,192,10,G,1610612739,nba/players/1629636
1628422,Mon Aug 09 2021 04:18:33 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:52 GMT-0600 (Mountain Daylight Time),1628422,Damyean Dotson,damyean-dotson,6-5,210,21,G,1610612739,nba/players/1628422
1628386,Mon Aug 09 2021 04:18:49 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:54 GMT-0600 (Mountain Daylight Time),1628386,Jarrett Allen,jarrett-allen,6-11,243,31,C,1610612739,nba/players/1628386
1630267,Mon Aug 09 2021 04:18:21 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:39 GMT-0600 (Mountain Daylight Time),1630267,Facundo Campazzo,facundo-campazzo,5-10,195,7,G,1610612743,nba/players/1630267
1628427,Mon Aug 09 2021 04:18:53 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:46 GMT-0600 (Mountain Daylight Time),1628427,Vlatko Cancar,vlatko-cancar,6-8,236,31,F,1610612743,nba/players/1628427
203932,Mon Aug 09 2021 04:18:43 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:48 GMT-0600 (Mountain Daylight Time),203932,Aaron Gordon,aaron-gordon,6-8,235,50,F,1610612743,nba/players/203932
1628977,Mon Aug 09 2021 04:18:58 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:01 GMT-0600 (Mountain Daylight Time),1628977,Hamidou Diallo,hamidou-diallo,6-5,202,6,G,1610612765,nba/players/1628977
203486,Mon Aug 09 2021 04:19:02 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:09 GMT-0600 (Mountain Daylight Time),203486,Mason Plumlee,mason-plumlee,6-11,254,24,F-C,1610612765,nba/players/203486
1629346,Mon Aug 09 2021 04:18:37 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:29 GMT-0600 (Mountain Daylight Time),1629346,Alen Smailagic,alen-smailagic,6-10,215,6,F,1610612744,nba/players/1629346
1629308,Mon Aug 09 2021 04:18:45 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:40 GMT-0600 (Mountain Daylight Time),1629308,Juan Toscano-Anderson,juan-toscano-anderson,6-6,209,95,F,1610612744,nba/players/1629308
201571,Mon Aug 09 2021 04:18:29 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:03 GMT-0600 (Mountain Daylight Time),201571,D.J. Augustin,dj-augustin,5-11,183,14,G,1610612745,nba/players/201571
1627763,Mon Aug 09 2021 04:18:39 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:22 GMT-0600 (Mountain Daylight Time),1627763,Malcolm Brogdon,malcolm-brogdon,6-5,229,7,G,1610612754,nba/players/1627763
1630206,Mon Aug 09 2021 04:18:51 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:50 GMT-0600 (Mountain Daylight Time),1630206,Jay Scrubb,jay-scrubb,6-5,220,0,G,1610612746,nba/players/1630206
1626159,Mon Aug 09 2021 04:18:59 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:47 GMT-0600 (Mountain Daylight Time),1626159,Justise Winslow,justise-winslow,6-6,222,7,F-G,1610612763,nba/players/1626159
1628415,Mon Aug 09 2021 04:19:04 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:55 GMT-0600 (Mountain Daylight Time),1628415,Dillon Brooks,dillon-brooks,6-7,225,24,G-F,1610612763,nba/players/1628415
2772,Mon Aug 09 2021 04:18:32 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:14 GMT-0600 (Mountain Daylight Time),2772,Trevor Ariza,trevor-ariza,6-8,215,8,F,1610612748,nba/players/2772
2738,Mon Aug 09 2021 04:18:41 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:21 GMT-0600 (Mountain Daylight Time),2738,Andre Iguodala,andre-iguodala,6-6,215,28,G-F,1610612748,nba/players/2738
202357,Mon Aug 09 2021 04:18:50 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:25 GMT-0600 (Mountain Daylight Time),202357,Nemanja Bjelica,nemanja-bjelica,6-10,234,70,F,1610612748,nba/players/202357
201572,Mon Aug 09 2021 04:18:25 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:41 GMT-0600 (Mountain Daylight Time),201572,Brook Lopez,brook-lopez,7-0,282,11,C,1610612749,nba/players/201572
1627774,Mon Aug 09 2021 04:18:52 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:11 GMT-0600 (Mountain Daylight Time),1627774,Jake Layman,jake-layman,6-8,209,10,F,1610612750,nba/players/1627774
1629638,Mon Aug 09 2021 04:18:54 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:32 GMT-0600 (Mountain Daylight Time),1629638,Nickeil Alexander-Walker,nickeil-alexander-walker,6-6,205,6,G,1610612740,nba/players/1629638
1629011,Mon Aug 09 2021 04:18:17 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:05 GMT-0600 (Mountain Daylight Time),1629011,Mitchell Robinson,mitchell-robinson,7-0,240,23,C-F,1610612752,nba/players/1629011
1630466,Mon Aug 09 2021 04:18:16 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:22 GMT-0600 (Mountain Daylight Time),1630466,Gabriel Deck,gabriel-deck,6-6,231,6,F,1610612760,nba/players/1630466
1629647,Mon Aug 09 2021 04:18:38 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:23 GMT-0600 (Mountain Daylight Time),1629647,Darius Bazley,darius-bazley,6-8,208,7,F-G,1610612760,nba/players/1629647
202689,Mon Aug 09 2021 04:18:34 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:24 GMT-0600 (Mountain Daylight Time),202689,Kemba Walker,kemba-walker,6-0,184,8,G,1610612760,nba/players/202689
203516,Mon Aug 09 2021 04:18:24 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:53 GMT-0600 (Mountain Daylight Time),203516,James Ennis III,james-ennis-iii,6-6,215,11,F,1610612753,nba/players/203516
203490,Mon Aug 09 2021 04:18:55 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:00 GMT-0600 (Mountain Daylight Time),203490,Otto Porter Jr.,otto-porter-jr,6-8,198,22,F,1610612753,nba/players/203490
203082,Mon Aug 09 2021 04:18:36 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:02 GMT-0600 (Mountain Daylight Time),203082,Terrence Ross,terrence-ross,6-6,206,31,G-F,1610612753,nba/players/203082
1629680,Mon Aug 09 2021 04:18:57 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:27 GMT-0600 (Mountain Daylight Time),1629680,Matisse Thybulle,matisse-thybulle,6-5,201,22,G-F,1610612755,nba/players/1629680
1630234,Mon Aug 09 2021 04:18:35 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:46 GMT-0600 (Mountain Daylight Time),1630234,Ty-Shon Alexander,ty-shon-alexander,6-3,195,0,G,1610612756,nba/players/1630234
1627846,Mon Aug 09 2021 04:18:44 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:52 GMT-0600 (Mountain Daylight Time),1627846,Abdel Nader,abdel-nader,6-5,225,11,F,1610612756,nba/players/1627846
1629014,Mon Aug 09 2021 04:18:30 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:12 GMT-0600 (Mountain Daylight Time),1629014,Anfernee Simons,anfernee-simons,6-3,181,1,G,1610612757,nba/players/1629014
1626178,Mon Aug 09 2021 04:49:03 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:13 GMT-0600 (Mountain Daylight Time),1626178,Rondae Hollis-Jefferson,rondae-hollis-jefferson,6-6,217,2,F,1610612757,nba/players/1626178
1629833,Mon Aug 09 2021 04:18:18 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:21 GMT-0600 (Mountain Daylight Time),1629833,Keljin Blevins,keljin-blevins,6-4,200,21,G,1610612757,nba/players/1629833
1629610,Mon Aug 09 2021 04:19:00 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:28 GMT-0600 (Mountain Daylight Time),1629610,DaQuan Jeffries,daquan-jeffries,6-5,230,55,G-F,1610612759,nba/players/1629610
1629139,Mon Aug 09 2021 04:18:40 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:44 GMT-0600 (Mountain Daylight Time),1629139,Yuta Watanabe,yuta-watanabe,6-9,215,18,G-F,1610612761,nba/players/1629139
203918,Mon Aug 09 2021 04:18:46 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:48 GMT-0600 (Mountain Daylight Time),203918,Rodney Hood,rodney-hood,6-8,208,32,G-F,1610612761,nba/players/203918
203382,Mon Aug 09 2021 04:18:42 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:51 GMT-0600 (Mountain Daylight Time),203382,Aron Baynes,aron-baynes,6-10,260,46,C-F,1610612761,nba/players/203382
1629714,Mon Aug 09 2021 04:18:19 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:08 GMT-0600 (Mountain Daylight Time),1629714,Jarrell Brantley,jarrell-brantley,6-5,250,5,F,1610612762,nba/players/1629714
202711,Mon Aug 09 2021 04:18:23 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:18 GMT-0600 (Mountain Daylight Time),202711,Bojan Bogdanovic,bojan-bogdanovic,6-7,226,44,F,1610612762,nba/players/202711
101141,Mon Aug 09 2021 04:18:22 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:20 GMT-0600 (Mountain Daylight Time),101141,Ersan Ilyasova,ersan-ilyasova,6-9,235,77,F,1610612762,nba/players/101141
201566,Mon Aug 09 2021 04:18:56 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:41 GMT-0600 (Mountain Daylight Time),201566,Russell Westbrook,russell-westbrook,6-3,200,4,G,1610612764,nba/players/201566
201577,Mon Aug 09 2021 04:18:20 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:47 GMT-0600 (Mountain Daylight Time),201577,Robin Lopez,robin-lopez,7-0,281,15,C,1610612764,nba/players/201577
1629164,Mon Aug 09 2021 04:17:08 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:53:25 GMT-0600 (Mountain Daylight Time),1629164,Brandon Goodwin,brandon-goodwin,6-0,180,0,G,1610612737,nba/players/1629164
1628381,Mon Aug 09 2021 04:12:56 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:53:38 GMT-0600 (Mountain Daylight Time),1628381,John Collins,john-collins,6-9,235,20,F-C,1610612737,nba/players/1628381
1628981,Mon Aug 09 2021 04:13:42 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:53:40 GMT-0600 (Mountain Daylight Time),1628981,Bruno Fernando,bruno-fernando,6-9,240,24,F-C,1610612737,nba/players/1628981
201599,Mon Aug 09 2021 04:19:03 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:25 GMT-0600 (Mountain Daylight Time),201599,DeAndre Jordan,deandre-jordan,6-11,265,6,C,1610612751,nba/players/201599
1630193,Mon Aug 09 2021 04:16:11 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:57 GMT-0600 (Mountain Daylight Time),1630193,Immanuel Quickley,immanuel-quickley,6-3,190,5,G,1610612752,nba/players/1630193
1628983,Mon Aug 09 2021 04:19:01 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:20 GMT-0600 (Mountain Daylight Time),1628983,Shai Gilgeous-Alexander,shai-gilgeous-alexander,6-6,180,2,G-F,1610612760,nba/players/1628983
203487,Mon Aug 09 2021 04:16:28 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:51 GMT-0600 (Mountain Daylight Time),203487,Michael Carter-Williams,michael-carter-williams,6-5,190,7,G,1610612753,nba/players/203487
203081,Mon Aug 09 2021 04:14:54 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:10 GMT-0600 (Mountain Daylight Time),203081,Damian Lillard,damian-lillard,6-2,195,0,G,1610612757,nba/players/203081
